year,month,day,hour,miniute,Temperature1,Temperature2,VaporPressure1,VaporPressure2,ShortwavRadiation,AverageNetRadiation,SoilTemperature,WaterContent2,Total Precipitation
2003,8,3,15,0,17.85,18.5,0.974,1.022,933,1619.8,15.14,0.281,0
2003,8,3,15,30,18.07,18.69,1.008,1.064,896,1566.4,16.03,0.281,0
2003,8,3,16,0,18.78,19.38,0.969,1.027,837,1467.61,16.81,0.281,0
2003,8,3,16,30,18.71,19.24,1.007,1.063,743.3,1316.31,17.49,0.281,0
2003,8,3,17,0,19.18,19.51,0.952,0.999,649.2,1165.9,18.06,0.281,0
2003,8,3,17,30,19.17,19.56,0.973,1.018,554,1004.81,18.51,0.281,0
2003,8,3,18,0,18.88,19.16,1.032,1.072,447.8,824.14,18.82,0.28,0
2003,8,3,18,30,18.31,18.59,1.062,1.098,336.8,625.67,19.01,0.28,0
2003,8,3,19,0,17.13,17.27,1.137,1.157,184.8,351.639,19.04,0.28,0
2003,8,3,19,30,15.17,15.08,1.184,1.195,60.23,127.092,18.87,0.28,0
2003,8,3,20,0,13.26,12.86,1.175,1.175,22.15,53.1241,18.49,0.28,0
2003,8,3,20,30,11.85,11.21,1.126,1.116,1.341,0,18,0.28,0
2003,8,3,21,0,10.74,9.23,0.999,0.978,0,0,17.46,0.28,0
2003,8,3,21,30,9.48,8.44,0.983,0.964,0.075,0,16.9,0.28,0
2003,8,3,22,0,10.49,9.96,1.04,1.038,0.035,0,16.35,0.28,0
2003,8,3,22,30,10.7,9.84,0.974,0.968,0.018,0,15.84,0.28,0
2003,8,3,23,0,10.61,9.51,0.977,0.974,0.231,0,15.39,0.28,0
2003,8,3,23,30,10.33,8.82,0.953,0.928,0,0,14.97,0.28,0
2003,8,4,0,0,7.073,6.056,0.872,0.851,0,0,14.57,0.28,0
2003,8,4,0,30,6.541,5.577,0.876,0.845,0,0,14.17,0.28,0
2003,8,4,1,0,6.091,5.127,0.85,0.827,0,0,13.78,0.28,0
2003,8,4,1,30,4.66,4.262,0.796,0.784,0,0,13.41,0.28,0
2003,8,4,2,0,4.435,3.589,0.785,0.758,0,0,13.04,0.279,0
2003,8,4,2,30,4.871,4.145,0.804,0.785,0,0,12.69,0.279,0
2003,8,4,3,0,4.712,4.203,0.793,0.781,0,0,12.35,0.279,0
2003,8,4,3,30,4.668,4.008,0.776,0.761,0,0,12.04,0.279,0
2003,8,4,4,0,3.332,2.677,0.732,0.713,0,0,11.73,0.279,0
2003,8,4,4,30,4.892,3.777,0.81,0.78,0.38,0,11.43,0.279,0
2003,8,4,5,0,6.238,5.751,0.888,0.883,0.368,0,11.17,0.279,0
2003,8,4,5,30,7.228,6.964,0.939,0.938,0.061,0,10.97,0.278,0
2003,8,4,6,0,7.547,7.306,0.949,0.949,0.014,0,10.82,0.278,0
2003,8,4,6,30,7.787,7.513,0.941,0.944,0.05,2.14223,10.71,0.278,0
2003,8,4,7,0,7.657,7.4,0.945,0.947,9.2,18.9748,10.61,0.278,0
2003,8,4,7,30,8.48,8.28,0.992,1.002,49.37,85.885,10.53,0.278,0
2003,8,4,8,0,10.06,10.02,1.079,1.093,111.8,196.334,10.47,0.278,0
2003,8,4,8,30,12.59,12.9,1.13,1.158,293.4,502.316,10.49,0.277,0
2003,8,4,9,0,12.63,13.03,1.1,1.129,303.3,526.346,10.58,0.277,0
2003,8,4,9,30,13.27,13.64,1.096,1.121,348.6,609.739,10.74,0.277,0
2003,8,4,10,0,14.45,14.91,1.12,1.144,525.5,906.91,10.96,0.277,0
2003,8,4,10,30,16.12,16.69,1.033,1.073,705.7,1211.29,11.23,0.276,0
2003,8,4,11,0,16.11,16.76,1.04,1.088,689.7,1194.38,11.47,0.276,0
2003,8,4,11,30,15.93,16.6,1.076,1.121,695.8,1211.29,11.77,0.276,0
2003,8,4,12,0,17.08,17.86,0.99,1.031,682.8,1200.61,12.23,0.275,0
2003,8,4,12,30,17.17,17.62,1.012,1.05,463.8,837.49,12.82,0.275,0
2003,8,4,13,0,16.72,17.02,1.054,1.092,303.2,561.323,13.44,0.275,0
2003,8,4,13,30,16.25,16.51,1.156,1.192,249,474.192,13.89,0.275,0
2003,8,4,14,0,14.4,14.53,1.208,1.233,134.6,269.403,14.18,0.275,0
2003,8,4,14,30,13.56,13.67,1.201,1.221,115.6,225.081,14.29,0.275,0
2003,8,4,15,0,13.85,14.07,1.154,1.177,176.6,317.552,14.27,0.274,0
2003,8,4,15,30,15.33,15.88,1.15,1.192,586.2,1013.71,14.25,0.274,0
2003,8,4,16,0,16.63,17.18,1.089,1.125,766.5,1350.13,14.41,0.274,0
2003,8,4,16,30,17.53,18.06,1.119,1.161,721.2,1295.84,14.9,0.274,0
2003,8,4,17,0,17.93,18.47,1.047,1.095,667.5,1207.73,15.54,0.273,0
2003,8,4,17,30,18.14,18.55,1.085,1.126,578.9,1056.43,16.14,0.273,0
2003,8,4,18,0,18.14,18.42,1.116,1.153,461.9,853.51,16.58,0.273,0
2003,8,4,18,30,17.94,18.21,1.042,1.075,336,629.497,16.86,0.273,0
2003,8,4,19,0,15.87,15.98,1.03,1.051,117.3,229.175,16.96,0.273,0
2003,8,4,19,30,14.62,14.52,1,1.021,47.2,89.801,16.83,0.272,0
2003,8,4,20,0,13.96,13.8,1.046,1.07,23.61,39.4804,16.52,0.272,0
2003,8,4,20,30,12.7,12.52,1.045,1.058,7.183,0,16.18,0.272,0
2003,8,4,21,0,10.46,9.78,0.975,0.965,0,0,15.83,0.272,0
2003,8,4,21,30,8.99,8.22,0.962,0.95,0.006,0,15.44,0.272,0
2003,8,4,22,0,9.14,8.6,1.002,0.991,0.009,0,15.02,0.272,0
2003,8,4,22,30,8.93,8.22,1.001,0.979,0,0,14.61,0.272,0
2003,8,4,23,0,9.44,8.7,1.02,0.998,0.013,0,14.23,0.272,0
2003,8,4,23,30,7.583,6.92,0.941,0.922,0,0,13.86,0.272,0
2003,8,5,0,0,5.816,5.324,0.867,0.849,0,0,13.52,0.272,0
2003,8,5,0,30,4.997,4.608,0.826,0.812,0,0,13.19,0.272,0
2003,8,5,1,0,4.91,4.233,0.824,0.799,0,0,12.85,0.272,0
2003,8,5,1,30,5.199,4.713,0.832,0.82,0,0,12.53,0.272,0
2003,8,5,2,0,5.628,5.353,0.874,0.868,0.058,0,12.23,0.271,0
2003,8,5,2,30,6.061,5.749,0.883,0.875,0,0,11.95,0.271,0
2003,8,5,3,0,6.67,6.394,0.924,0.921,0.358,0,11.72,0.271,0
2003,8,5,3,30,7.534,7.112,0.978,0.969,0.05,0,11.52,0.271,0
2003,8,5,4,0,7.204,6.586,0.941,0.923,0,0,11.37,0.271,0
2003,8,5,4,30,6.679,6.109,0.917,0.905,0.11,0,11.24,0.271,0
2003,8,5,5,0,7.302,7.14,0.987,0.986,0.441,0,11.09,0.27,0
2003,8,5,5,30,7.179,7.052,0.962,0.96,0,0,10.98,0.27,0
2003,8,5,6,0,7.638,7.397,0.991,0.988,0.072,0,10.89,0.27,0
2003,8,5,6,30,7.946,7.716,1.009,1.006,1.639,3.98275,10.8,0.27,0
2003,8,5,7,0,8.61,8.36,1.042,1.041,13.63,26.6911,10.72,0.27,0
2003,8,5,7,30,9.11,8.9,1.087,1.092,67.64,115.255,10.66,0.27,0
2003,8,5,8,0,10.99,11.14,1.137,1.155,143.7,254.896,10.64,0.27,0
2003,8,5,8,30,10.21,10.43,1.107,1.124,147.3,262.639,10.66,0.27,0
2003,8,5,9,0,10.38,10.69,1.112,1.131,225.5,393.291,10.74,0.269,0
2003,8,5,9,30,11.72,12.03,1.167,1.184,285.7,496.353,10.9,0.269,0
2003,8,5,10,0,12.88,13.32,1.193,1.219,328,572.27,11.17,0.269,0
2003,8,5,10,30,13.49,13.86,1.171,1.196,377.2,656.464,11.49,0.269,0
2003,8,5,11,0,14.73,15.2,1.214,1.242,634.4,1096.48,11.85,0.269,0
2003,8,5,11,30,16.07,16.79,1.21,1.25,919,1577.08,12.22,0.268,0
2003,8,5,12,0,17.2,17.93,1.2,1.241,955,1602,12.7,0.268,0
2003,8,5,12,30,17.27,17.95,1.254,1.295,720.5,1259.35,13.42,0.267,0
2003,8,5,13,0,17.39,18,1.275,1.314,735.7,1273.59,14.22,0.267,0
2003,8,5,13,30,17.77,18.49,1.339,1.393,893,1296.73,14.96,0.267,0
2003,8,5,14,0,18.23,18.99,1.337,1.397,1005,1626.92,15.74,0.267,0
2003,8,5,14,30,18.62,19.38,1.236,1.296,1024,1789.79,16.67,0.266,0
2003,8,5,15,0,19.1,20.01,1.374,1.44,1066,1849.42,17.66,0.266,0
2003,8,5,15,30,18.88,19.62,1.355,1.41,889,1558.39,18.65,0.266,0
2003,8,5,16,0,19.19,19.88,1.266,1.324,833,1478.29,19.49,0.266,0
2003,8,5,16,30,19.1,19.66,1.23,1.277,646.7,1163.23,20.15,0.265,0
2003,8,5,17,0,17.96,18.23,1.165,1.198,284.5,521.006,20.64,0.265,0
2003,8,5,17,30,17.2,17.38,1.104,1.139,206.5,375.313,20.68,0.265,0
2003,8,5,18,0,16.61,16.66,1.104,1.131,104.2,190.905,20.41,0.265,0
2003,8,5,18,30,15.79,15.82,1.195,1.221,35.69,70.666,20.01,0.265,0
2003,8,5,19,0,12.3,12.3,1.243,1.253,5.052,14.0353,19.57,0.265,1.4
2003,8,5,19,30,11.01,11.01,1.225,1.229,9.94,19.9983,19.04,0.265,0
2003,8,5,20,0,10.43,10.4,1.198,1.202,6.791,12.3176,18.46,0.265,2.5
2003,8,5,20,30,11,10.92,1.228,1.231,0.661,0,17.92,0.265,0
2003,8,5,21,0,10.85,10.76,1.214,1.219,0,0,17.44,0.265,0
2003,8,5,21,30,10.7,10.64,1.23,1.233,0,0,17.03,0.265,0
2003,8,5,22,0,10.64,10.59,1.223,1.226,0,0,16.66,0.265,0
2003,8,5,22,30,10.54,10.49,1.222,1.226,0,0,16.33,0.265,0
2003,8,5,23,0,10.49,10.44,1.225,1.225,0,0,16.03,0.265,0
2003,8,5,23,30,10.54,10.33,1.201,1.2,0,0,15.75,0.265,0
2003,8,6,0,0,10.8,10.43,1.188,1.191,0,0,15.48,0.265,0
2003,8,6,0,30,10.14,10,1.181,1.184,0,0,15.24,0.265,0
2003,8,6,1,0,9.84,9.73,1.168,1.168,0,0,15,0.265,0
2003,8,6,1,30,9.73,9.41,1.161,1.145,0.002,0,14.78,0.265,0
2003,8,6,2,0,9.81,9.51,1.158,1.153,0.003,0,14.56,0.265,0.1
2003,8,6,2,30,9.94,9.63,1.167,1.158,0,0,14.36,0.265,0
2003,8,6,3,0,9.32,9.07,1.128,1.118,0,0,14.16,0.265,0
2003,8,6,3,30,9.12,8.94,1.121,1.115,0.03,0,13.96,0.265,0
2003,8,6,4,0,9.22,9.05,1.123,1.117,0,0,13.76,0.265,0
2003,8,6,4,30,7.998,7.653,1.033,1.01,0,0,13.56,0.265,0
2003,8,6,5,0,7.285,6.619,0.986,0.947,0,0,13.36,0.265,0
2003,8,6,5,30,6.544,6.091,0.942,0.921,0,0,13.11,0.265,0
2003,8,6,6,0,7.287,6.905,1.001,0.985,0.295,0,12.86,0.265,0
2003,8,6,6,30,8.16,7.951,1.06,1.056,2.024,2.6255,12.63,0.265,0
2003,8,6,7,0,9.24,9.05,1.132,1.133,11.32,18.6544,12.44,0.265,0
2003,8,6,7,30,9.88,9.82,1.181,1.189,38.28,64.8632,12.33,0.265,0
2003,8,6,8,0,10.74,10.77,1.209,1.222,81.6,137.772,12.27,0.265,0
2003,8,6,8,30,11.37,11.39,1.212,1.227,133.3,224.102,12.27,0.265,0
2003,8,6,9,0,12.19,12.31,1.226,1.247,252,425.153,12.35,0.265,0
2003,8,6,9,30,12.44,12.68,1.238,1.264,301.9,512.017,12.5,0.265,0
2003,8,6,10,0,12.99,13.44,1.249,1.282,453.6,778.75,12.72,0.265,0
2003,8,6,10,30,13.82,14.26,1.276,1.307,556.4,942.51,12.97,0.265,0
2003,8,6,11,0,14.35,14.83,1.28,1.314,502,865.97,13.27,0.265,0
2003,8,6,11,30,14.51,15.04,1.328,1.364,496.2,850.84,13.67,0.265,0
2003,8,6,12,0,14.85,15.39,1.257,1.297,612.7,1061.77,14.14,0.265,0
2003,8,6,12,30,15.4,16.04,1.264,1.302,690.1,1192.6,14.62,0.264,0
2003,8,6,13,0,16.16,16.82,1.293,1.341,753,1294.06,15.18,0.264,0
2003,8,6,13,30,16.89,17.71,1.324,1.383,1031,1728.38,15.81,0.264,0
2003,8,6,14,0,17.12,17.9,1.297,1.356,955,1662.52,16.57,0.264,0
2003,8,6,14,30,17.43,18.23,1.313,1.372,1018,1777.33,17.4,0.264,0
2003,8,6,15,0,17.5,18.32,1.289,1.347,931,1633.15,18.21,0.264,0
2003,8,6,15,30,17.09,17.61,1.288,1.334,609.8,1086.69,18.95,0.263,0
2003,8,6,16,0,17.74,18.36,1.337,1.386,769,1366.15,19.38,0.263,0
2003,8,6,16,30,18.41,19.07,1.301,1.354,792.6,1405.31,19.79,0.263,0
2003,8,6,17,0,18.47,19.05,1.312,1.355,638,1129.41,20.29,0.263,0
2003,8,6,17,30,17.43,17.75,1.266,1.301,225.6,407.976,20.74,0.263,0
2003,8,6,18,0,16.53,16.6,1.278,1.3,92.1,168.032,20.82,0.263,0
2003,8,6,18,30,16.09,16.12,1.311,1.33,78.07,142.756,20.54,0.263,0
2003,8,6,19,0,15.92,15.96,1.34,1.357,73.17,133.144,20.14,0.263,0
2003,8,6,19,30,15.26,15.21,1.3,1.313,25.43,48.9055,19.74,0.263,0
2003,8,6,20,0,14.79,14.72,1.29,1.299,20.91,38.7061,19.33,0.263,0
2003,8,6,20,30,14.11,13.97,1.288,1.3,1.505,0,18.92,0.263,0
2003,8,6,21,0,13.44,13.23,1.274,1.277,0,0,18.52,0.263,0
2003,8,6,21,30,13.22,13.1,1.284,1.288,0.01,0,18.12,0.263,0
2003,8,6,22,0,13.03,12.94,1.308,1.315,0,0,17.74,0.263,0.1
2003,8,6,22,30,12.2,12.14,1.302,1.308,0,0,17.4,0.263,0
2003,8,6,23,0,12.31,12.19,1.3,1.307,0,0,17.09,0.263,0.5
2003,8,6,23,30,11.58,11.57,1.303,1.307,0,0,16.8,0.263,0
2003,8,7,0,0,10.82,10.82,1.244,1.246,0,0,16.51,0.263,1.9
2003,8,7,0,30,11.13,11,1.229,1.234,0,0,16.22,0.263,0
2003,8,7,1,0,11.08,11.03,1.266,1.269,0,0,15.94,0.263,1.8
2003,8,7,1,30,10.86,10.85,1.274,1.277,0,0,15.69,0.263,0
2003,8,7,2,0,10.77,10.76,1.271,1.273,0,0,15.45,0.263,0.5
2003,8,7,2,30,10.68,10.7,1.265,1.268,0.006,0,15.24,0.263,0
2003,8,7,3,0,10.33,10.37,1.241,1.244,0,0,15.06,0.263,0.7
2003,8,7,3,30,10.16,10.19,1.23,1.231,0,0,14.89,0.263,0
2003,8,7,4,0,10.19,10.23,1.236,1.236,0,0,14.72,0.263,1.1
2003,8,7,4,30,10.26,10.29,1.243,1.242,0,0,14.56,0.263,0
2003,8,7,5,0,10.2,10.25,1.24,1.24,0,0,14.4,0.263,0.1
2003,8,7,5,30,10.19,10.23,1.242,1.241,0,0,14.27,0.263,0
2003,8,7,6,0,10.21,10.26,1.244,1.243,0,0,14.14,0.264,0
2003,8,7,6,30,10.21,10.27,1.244,1.244,0.947,1.98292,14.03,0.264,0
2003,8,7,7,0,10.29,10.36,1.251,1.252,9.63,16.0912,13.92,0.265,0
2003,8,7,7,30,10.41,10.49,1.261,1.263,33.53,58.6421,13.83,0.265,0
2003,8,7,8,0,10.78,10.92,1.29,1.288,50.86,91.047,13.75,0.266,0.1
2003,8,7,8,30,10.83,10.95,1.271,1.275,29.71,56.6485,13.71,0.266,0
2003,8,7,9,0,10.96,11.06,1.265,1.273,53.88,101.015,13.67,0.266,0
2003,8,7,9,30,11.12,11.24,1.266,1.278,82,153.525,13.64,0.267,0
2003,8,7,10,0,11.35,11.49,1.278,1.293,143.9,254.095,13.63,0.267,0
2003,8,7,10,30,12.09,12.3,1.289,1.306,190,338.111,13.67,0.268,0
2003,8,7,11,0,12.82,13.09,1.322,1.341,384.6,634.214,13.81,0.268,0
2003,8,7,11,30,14.06,14.38,1.349,1.373,365.3,635.46,14.04,0.268,0
2003,8,7,12,0,14.75,15.08,1.373,1.399,478.3,833.93,14.38,0.268,0
2003,8,7,12,30,15.86,16.37,1.376,1.406,542.3,767.18,14.79,0.269,0
2003,8,7,13,0,15.8,16.2,1.368,1.4,434.4,768.07,15.31,0.269,0
2003,8,7,13,30,15.02,15.4,1.328,1.358,326.1,573.783,15.74,0.269,0
2003,8,7,14,0,13.47,13.78,1.223,1.245,242.2,462.355,15.98,0.269,0
2003,8,7,14,30,11.2,11.15,1.185,1.194,36.27,85.351,15.99,0.269,0
2003,8,7,15,0,11.69,11.64,1.286,1.302,110.7,212.443,15.76,0.269,3.9
2003,8,7,15,30,13.09,13.16,1.348,1.389,366.2,652.103,15.48,0.269,0
2003,8,7,16,0,13.87,14.13,1.37,1.419,429.1,751.16,15.41,0.27,0.2
2003,8,7,16,30,14.05,14.31,1.368,1.404,351.9,620.419,15.59,0.27,0
2003,8,7,17,0,12.34,12.34,1.091,1.111,90.7,176.576,15.84,0.271,0
2003,8,7,17,30,10.77,10.68,1.056,1.072,81.8,155.127,15.88,0.272,0
2003,8,7,18,0,10.89,10.77,1.052,1.072,127.2,223.657,15.67,0.273,1.2
2003,8,7,18,30,11.29,11.12,1.028,1.051,98.1,171.948,15.42,0.274,0
2003,8,7,19,0,11.47,11.27,1.055,1.076,58.1,101.549,15.19,0.275,0
2003,8,7,19,30,10.73,10.68,1.096,1.115,58.3,99.947,14.99,0.276,0
2003,8,7,20,0,10.58,10.59,1.147,1.16,28.83,48.9589,14.81,0.277,0
2003,8,7,20,30,9.6,9.53,1.116,1.116,3.688,0,14.66,0.278,0
2003,8,7,21,0,9.05,8.91,1.092,1.087,0,0,14.48,0.278,0
2003,8,7,21,30,8.55,8.35,1.053,1.049,0,0,14.27,0.279,0
2003,8,7,22,0,7.343,7.042,0.968,0.957,0,0,14.04,0.279,0
2003,8,7,22,30,5.498,5.26,0.864,0.853,0,0,13.79,0.28,0
2003,8,7,23,0,5.06,4.779,0.846,0.835,0.04,0,13.5,0.28,0
2003,8,7,23,30,6.752,5.056,0.94,0.849,0.019,0,13.19,0.28,0
2003,8,8,0,0,4.42,3.588,0.794,0.766,0,0,12.88,0.28,0
2003,8,8,0,30,3.66,2.869,0.775,0.738,0,0,12.57,0.28,0
2003,8,8,1,0,3.261,2.821,0.755,0.737,0,0,12.26,0.28,0
2003,8,8,1,30,2.613,2.313,0.729,0.715,0,0,11.95,0.281,0
2003,8,8,2,0,2.296,1.995,0.714,0.7,0,0,11.65,0.281,0
2003,8,8,2,30,1.987,1.714,0.697,0.684,0,0,11.35,0.281,0
2003,8,8,3,0,2.05,1.733,0.701,0.688,0,0,11.07,0.281,0
2003,8,8,3,30,2.469,2.164,0.719,0.707,0,0,10.8,0.28,0
2003,8,8,4,0,1.993,1.76,0.695,0.685,0,0,10.54,0.28,0
2003,8,8,4,30,2.367,1.767,0.715,0.686,0,0,10.29,0.28,0
2003,8,8,5,0,2.432,1.863,0.715,0.691,0,0,10.06,0.28,0.1
2003,8,8,5,30,3.544,2.966,0.773,0.752,0.101,0,9.84,0.28,0
2003,8,8,6,0,4.098,3.793,0.794,0.783,0.001,0,9.63,0.28,0
2003,8,8,6,30,2.799,2.296,0.733,0.706,1.721,6.87525,9.47,0.28,0
2003,8,8,7,0,2.876,2.39,0.742,0.722,19.54,45.924,9.31,0.28,0
2003,8,8,7,30,4.566,4.523,0.832,0.834,85.3,186.277,9.15,0.28,0
2003,8,8,8,0,7.557,7.831,0.955,0.973,209,361.429,9.01,0.28,0
2003,8,8,8,30,8.25,8.49,0.976,0.99,283.5,476.773,8.92,0.279,0
2003,8,8,9,0,9.12,9.38,1.031,1.048,205.1,356.801,8.89,0.279,0
2003,8,8,9,30,9.62,9.9,1.055,1.076,372.3,644.538,9.02,0.279,0
2003,8,8,10,0,11.55,12.06,1.115,1.145,652,1108.94,9.28,0.279,0
2003,8,8,10,30,12.53,13.18,1.158,1.199,757.8,1294.06,9.52,0.279,0
2003,8,8,11,0,12.95,13.62,1.162,1.201,722.9,1235.32,9.79,0.279,0
2003,8,8,11,30,13.71,14.52,1.197,1.246,837,1430.23,10.17,0.279,0
2003,8,8,12,0,14.38,15.07,1.197,1.238,913,1561.06,10.7,0.278,0
2003,8,8,12,30,14.86,15.61,1.24,1.283,917,1581.53,11.41,0.278,0
2003,8,8,13,0,15.23,15.93,1.262,1.307,843,1460.49,12.29,0.278,0
2003,8,8,13,30,15.98,16.72,1.271,1.32,1040,1799.58,13.21,0.278,0
2003,8,8,14,0,16.46,17.32,1.301,1.356,1074,1849.42,14.23,0.278,0
2003,8,8,14,30,16.57,17.29,1.256,1.307,801,1386.62,15.34,0.277,0
2003,8,8,15,0,17.08,17.8,1.177,1.235,841,1486.3,16.26,0.277,0
2003,8,8,15,30,17.44,18.13,1.132,1.191,872,1547.71,16.94,0.277,0
2003,8,8,16,0,17.6,18.24,1.074,1.133,829,1477.4,17.63,0.277,0
2003,8,8,16,30,17.48,18.04,1.149,1.195,578.3,1037.74,18.23,0.277,0
2003,8,8,17,0,17.11,17.59,1.244,1.284,535.5,962.98,18.66,0.276,0
2003,8,8,17,30,17.08,17.46,1.261,1.296,393.6,712,18.89,0.276,0
2003,8,8,18,0,15.11,15.27,1.18,1.198,121.9,225.615,19.01,0.276,0
2003,8,8,18,30,13.45,13.5,1.134,1.15,63.83,115.789,18.8,0.276,0
2003,8,8,19,0,12.9,12.85,1.157,1.176,92.4,166.163,18.35,0.276,0
2003,8,8,19,30,13,12.87,1.141,1.159,29.28,53.4178,17.89,0.277,0
2003,8,8,20,0,12.93,12.8,1.115,1.131,12.93,23.9232,17.47,0.277,0
2003,8,8,20,30,12.27,12.18,1.164,1.173,0.413,0,17.05,0.276,0
2003,8,8,21,0,10.87,10.88,1.166,1.171,0,0,16.68,0.276,0
2003,8,8,21,30,10.65,10.67,1.158,1.163,0,0,16.31,0.276,0
2003,8,8,22,0,10.72,10.72,1.161,1.167,0,0,15.99,0.276,0
2003,8,8,22,30,10.6,10.62,1.212,1.216,0,0,15.7,0.276,0
2003,8,8,23,0,10.09,10.13,1.213,1.216,0,0,15.45,0.276,0.2
2003,8,8,23,30,9.88,9.94,1.202,1.205,0,0,15.21,0.276,0
2003,8,9,0,0,8.94,9.05,1.119,1.122,0,0,14.99,0.276,4.3
2003,8,9,0,30,8.49,8.53,1.091,1.093,0.052,0,14.73,0.276,0
2003,8,9,1,0,8.85,8.91,1.122,1.121,0.13,0,14.34,0.297,14.6
2003,8,9,1,30,8.93,8.98,1.134,1.134,0,0,13.89,0.344,0
2003,8,9,2,0,8.47,8.53,1.101,1.1,0,0,13.56,0.346,3.9
2003,8,9,2,30,8.3,8.35,1.092,1.089,0,0,13.3,0.344,0
2003,8,9,3,0,8.07,8.12,1.076,1.073,0,0,13.09,0.341,0.7
2003,8,9,3,30,7.908,7.948,1.065,1.061,0,0,12.92,0.338,0
2003,8,9,4,0,7.981,8.02,1.071,1.068,0.049,0,12.76,0.335,0.1
2003,8,9,4,30,7.841,7.856,1.061,1.056,0,0,12.63,0.332,0
2003,8,9,5,0,7.789,7.829,1.057,1.052,0,0,12.51,0.33,0
2003,8,9,5,30,7.809,7.833,1.049,1.041,0,0,12.39,0.328,0
2003,8,9,6,0,8.08,8.08,1.067,1.064,0.001,0,12.27,0.327,0.2
2003,8,9,6,30,8.1,8.15,1.071,1.072,0.194,0.65682,12.17,0.325,0
2003,8,9,7,0,8.06,8.13,1.064,1.062,1.398,3.42383,12.09,0.324,0
2003,8,9,7,30,7.476,7.481,0.992,0.993,4.97,10.3062,12.01,0.323,0
2003,8,9,8,0,7.777,7.738,1.016,1.02,27.21,48.8343,11.91,0.322,0.6
2003,8,9,8,30,8.15,8.1,1.023,1.031,18.79,37.3622,11.81,0.321,0
2003,8,9,9,0,7.78,7.799,0.996,1.005,25.53,52.1985,11.74,0.321,0.2
2003,8,9,9,30,8.07,8.11,1.044,1.053,33.76,65.8244,11.69,0.32,0
2003,8,9,10,0,8.59,8.65,1.089,1.096,33.47,68.0494,11.64,0.319,0
2003,8,9,10,30,8.69,8.76,1.104,1.111,40.62,84.55,11.63,0.319,0
2003,8,9,11,0,8.78,8.87,1.113,1.118,44.35,92.115,11.63,0.318,0.3
2003,8,9,11,30,8.91,8.99,1.111,1.118,70.87,143.201,11.63,0.318,0
2003,8,9,12,0,9.17,9.24,1.121,1.129,73.86,147.117,11.64,0.317,0.1
2003,8,9,12,30,9.18,9.22,1.116,1.122,38.05,82.503,11.66,0.317,0
2003,8,9,13,0,9.18,9.21,1.113,1.121,47.8,100.926,11.68,0.317,0.2
2003,8,9,13,30,9.12,9.22,1.098,1.109,74.42,154.682,11.68,0.316,0
2003,8,9,14,0,7.414,7.551,0.975,0.987,58.74,125.846,11.68,0.316,3.3
2003,8,9,14,30,6.641,6.684,0.929,0.938,63.11,128.249,11.64,0.318,0
2003,8,9,15,0,6.823,6.66,0.864,0.879,60.25,127.537,11.53,0.321,3.1
2003,8,9,15,30,6.713,6.545,0.819,0.835,117.2,224.458,11.37,0.325,0
2003,8,9,16,0,7.008,6.871,0.818,0.834,127.7,224.28,11.2,0.328,1.9
2003,8,9,16,30,8.06,7.97,0.845,0.87,194.6,339.09,11.09,0.328,0
2003,8,9,17,0,9.27,9.37,0.951,0.979,241.5,416.431,11.07,0.328,0
2003,8,9,17,30,8.63,8.79,0.955,0.976,198.4,343.629,11.2,0.326,0
2003,8,9,18,0,7.87,8.01,0.938,0.953,105,186.722,11.37,0.325,0
2003,8,9,18,30,7.387,7.485,0.95,0.959,52.01,96.209,11.5,0.324,0
2003,8,9,19,0,6.926,6.991,0.952,0.957,32.86,60.8226,11.54,0.323,0
2003,8,9,19,30,6.667,6.723,0.926,0.93,19.83,37.3088,11.51,0.322,0
2003,8,9,20,0,6.546,6.538,0.922,0.925,3.254,7.9566,11.44,0.321,0.3
2003,8,9,20,30,6.37,6.359,0.928,0.932,0.239,0,11.33,0.321,0
2003,8,9,21,0,6.132,6.122,0.915,0.917,0,0,11.21,0.32,1.1
2003,8,9,21,30,6.067,6.048,0.914,0.916,0,0,11.07,0.32,0
2003,8,9,22,0,5.968,5.985,0.915,0.919,0,0,10.94,0.32,0
2003,8,9,22,30,5.939,5.965,0.917,0.92,0,0,10.83,0.32,0
2003,8,9,23,0,5.846,5.892,0.91,0.911,0,0,10.73,0.32,0.1
2003,8,9,23,30,4.972,5.011,0.814,0.818,0,0,10.63,0.319,0
2003,8,10,0,0,4.641,4.614,0.792,0.798,0,0,10.52,0.318,0.4
2003,8,10,0,30,4.035,3.999,0.762,0.768,0,0,10.38,0.318,0
2003,8,10,1,0,4.095,4.009,0.759,0.766,0,0,10.21,0.318,0.9
2003,8,10,1,30,3.982,3.925,0.753,0.759,0,0,10.03,0.318,0
2003,8,10,2,0,3.727,3.667,0.739,0.746,0,0,9.86,0.318,0.3
2003,8,10,2,30,3.876,3.771,0.723,0.73,0,0,9.7,0.318,0
2003,8,10,3,0,3.76,3.633,0.713,0.722,0,0,9.56,0.318,0
2003,8,10,3,30,3.971,3.796,0.692,0.703,0,0,9.43,0.317,0
2003,8,10,4,0,3.024,3.034,0.726,0.729,0,0,9.3,0.317,0
2003,8,10,4,30,2.705,2.699,0.706,0.71,0,0,9.18,0.316,0
2003,8,10,5,0,3.25,3.094,0.667,0.677,0,0,9.08,0.316,0.1
2003,8,10,5,30,3.176,3.037,0.689,0.697,0,0,8.97,0.316,0
